id_reseña,texto_reseña,etiqueta_comida_pos,etiqueta_servicio_pos,etiqueta_ambiente_pos,etiqueta_precio_pos,etiqueta_comida_neg,etiqueta_servicio_neg,etiqueta_ambiente_neg,etiqueta_precio_neg
gr_05328,Tengo sentimientos encontrados sobre este lugar.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_05329,"La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05330,"Fuimos a cenar el sábado por la noche. Un trato profesional y cercano. Precios justos. Tardaron una eternidad en atendernos. El local estaba sucio y descuidado. En general, fue una velada con altibajos.",0,1,0,1,0,1,1,0
gr_05331,"Lo recomendaría, pero con reservas. El personal conocía bien la carta y nos aconsejó genial. La presentación de los platos era impecable. La relación calidad-precio es inmejorable. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_05332,"Una estafa, hay sitios mucho mejores y más baratos. Decoración anticuada y fea. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_05333,"La música estaba altísima. Los platos no tenían nada que ver con la descripción. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,0
gr_05334,"Fuimos a cenar el sábado por la noche. Demasiado aceite en todo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_05335,Los camareros fueron muy atentos y amables. Los sabores eran increíbles. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_05336,"Fuimos a cenar el sábado por la noche. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_05337,"Tengo sentimientos encontrados sobre este lugar. El mejor plato que he probado en mucho tiempo. Un trato profesional y cercano. Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_05338,Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05339,Reservamos mesa para cuatro. El local tiene una decoración preciosa. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_05340,Reservamos mesa para cuatro. Música de fondo perfecta. La comida estaba deliciosa. Salimos muy contentos con la cuenta. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_05341,"Lo recomendaría, pero con reservas. Decoración anticuada y fea. Una calidad pésima, no lo recomiendo. Se equivocaron varias veces con la comanda. Nos cobraron cosas que no pedimos. Una experiencia decepcionante.",0,0,0,0,1,1,1,1
gr_05342,"Era nuestra primera vez en este sitio. Música de fondo perfecta. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_05343,El mejor plato que he probado en mucho tiempo. Un ambiente muy acogedor y tranquilo. Salimos muy contentos con la cuenta. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_05344,El personal conocía bien la carta y nos aconsejó genial. Todo estaba en su punto. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_05345,"Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_05346,Salimos muy contentos con la cuenta. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05347,"Fue carísimo, un auténtico robo. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05348,"Reservamos mesa para cuatro. La paella estaba pasada. La música estaba altísima. Servicio lento y desorganizado. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_05349,Tengo sentimientos encontrados sobre este lugar.. Tengo sentimientos encontrados sobre este lugar.,0,0,0,0,0,0,0,0
gr_05350,Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05351,"Lo recomendaría, pero con reservas. El local tiene una decoración preciosa. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_05352,"Un trato profesional y cercano. La comida estaba deliciosa. Sitio ideal para una cena romántica. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05353,Tengo sentimientos encontrados sobre este lugar. Todo estaba en su punto. Precios justos. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_05354,Fuimos a cenar el sábado por la noche. Precios desorbitados para la calidad que ofrecen. Una experiencia decepcionante.,0,0,0,0,0,0,0,1
gr_05355,"El servicio fue excepcional. Salimos muy contentos con la cuenta. Una calidad pésima, no lo recomiendo. En general, fue una velada con altibajos.",0,1,0,1,1,0,0,0
gr_05356,Tengo sentimientos encontrados sobre este lugar. Tienen un menú del día con un precio fantástico. Los sabores eran increíbles. El local tiene una decoración preciosa. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_05357,"Las mesas estaban demasiado juntas, sin privacidad. Tardaron una eternidad en atendernos. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05358,"Fuimos a cenar el sábado por la noche. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,0
gr_05359,Reservamos mesa para cuatro. El mejor plato que he probado en mucho tiempo. Demasiado aceite en todo. Tengo sentimientos encontrados sobre este lugar.,1,0,0,0,1,0,0,0
gr_05360,Tengo sentimientos encontrados sobre este lugar. Los camareros fueron muy atentos y amables. La comida estaba deliciosa. Fue una velada agradable.,1,1,0,0,0,0,0,0
gr_05361,Fuimos a cenar el sábado por la noche.. Tengo sentimientos encontrados sobre este lugar.,0,0,0,0,0,0,0,0
gr_05362,Reservamos mesa para cuatro. Nos cobraron cosas que no pedimos. Una experiencia decepcionante.,0,0,0,0,0,0,0,1
gr_05363,"Las vistas desde el restaurante son espectaculares. Tienen un menú del día con un precio fantástico. Tuvimos que pedir la cuenta tres veces. La paella estaba pasada. En general, fue una velada con altibajos.",0,0,1,1,1,1,0,0
gr_05364,"Era nuestra primera vez en este sitio. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05365,"Decoración anticuada y fea. Una estafa, hay sitios mucho mejores y más baratos. Se equivocaron varias veces con la comanda. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_05366,"Salimos muy contentos con la cuenta. El personal conocía bien la carta y nos aconsejó genial. Todo estaba en su punto. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05367,"La relación calidad-precio es inmejorable. El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_05368,Precios justos. El mejor plato que he probado en mucho tiempo. Un trato profesional y cercano. Música de fondo perfecta. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_05369,"Fuimos a cenar el sábado por la noche. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_05370,El personal conocía bien la carta y nos aconsejó genial. Sitio ideal para una cena romántica. La comida estaba deliciosa. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_05371,"Tengo sentimientos encontrados sobre este lugar. Nos atendieron muy rápido. Sitio ideal para una cena romántica. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_05372,"Era nuestra primera vez en este sitio. Nos atendieron muy rápido. Música de fondo perfecta. Nos cobraron cosas que no pedimos. Había un ruido insoportable, no se podía hablar. Tengo sentimientos encontrados sobre este lugar.",0,1,1,0,0,0,1,1
gr_05373,Fuimos a cenar el sábado por la noche. Música de fondo perfecta. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_05374,"Tengo sentimientos encontrados sobre este lugar. Todo estaba en su punto. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_05375,"Fuimos a cenar el sábado por la noche. Sitio ideal para una cena romántica. Una estafa, hay sitios mucho mejores y más baratos. Los platos no tenían nada que ver con la descripción. Tengo sentimientos encontrados sobre este lugar.",0,0,1,0,1,0,0,1
gr_05376,"Fuimos a cenar el sábado por la noche. Todo estaba en su punto. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05377,"Era nuestra primera vez en este sitio. Una estafa, hay sitios mucho mejores y más baratos. Una experiencia decepcionante.",0,0,0,0,0,0,0,1
gr_05378,"Tienen un menú del día con un precio fantástico. El servicio fue excepcional. El local tiene una decoración preciosa. Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05379,"Reservamos mesa para cuatro. Precios justos. Ingredientes frescos y de calidad. Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_05380,Salimos muy contentos con la cuenta. La comida estaba deliciosa. La música estaba altísima. Tengo sentimientos encontrados sobre este lugar.,1,0,0,1,0,0,1,0
gr_05381,Tengo sentimientos encontrados sobre este lugar. La presentación de los platos era impecable. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_05382,"Demasiado aceite en todo. Precios desorbitados para la calidad que ofrecen. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05383,Tengo sentimientos encontrados sobre este lugar. Todo estaba en su punto. El local tiene una decoración preciosa. Salimos muy contentos con la cuenta. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_05384,Todo estaba en su punto. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_05385,"Lo recomendaría, pero con reservas. Una calidad pésima, no lo recomiendo. Una experiencia decepcionante.",0,0,0,0,1,0,0,0
gr_05386,"Era nuestra primera vez en este sitio. Había un ruido insoportable, no se podía hablar. Nos cobraron cosas que no pedimos. El camarero fue muy borde y desagradable. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_05387,Reservamos mesa para cuatro. La comida estaba deliciosa. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_05388,Reservamos mesa para cuatro.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_05389,Reservamos mesa para cuatro. El servicio fue excepcional. El local tiene una decoración preciosa. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_05390,"Lo recomendaría, pero con reservas. Tienen un menú del día con un precio fantástico. El servicio fue excepcional. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_05391,Fuimos a cenar el sábado por la noche. Tardaron una eternidad en atendernos. Decoración anticuada y fea. Demasiado aceite en todo. Una experiencia decepcionante.,0,0,0,0,1,1,1,0
gr_05392,"Era nuestra primera vez en este sitio. Precios justos. Ingredientes frescos y de calidad. El servicio fue excepcional. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05393,"Un ambiente muy acogedor y tranquilo. Los camareros fueron muy atentos y amables. El local estaba sucio y descuidado. Se equivocaron varias veces con la comanda. En general, fue una velada con altibajos.",0,1,1,0,0,1,1,0
gr_05394,"No vale lo que cuesta, ni de lejos. Una experiencia decepcionante.",0,0,0,0,0,0,0,1
gr_05395,Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05396,"Era nuestra primera vez en este sitio. Música de fondo perfecta. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_05397,"Lo recomendaría, pero con reservas. Salimos muy contentos con la cuenta. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_05398,"Reservamos mesa para cuatro. Precios desorbitados para la calidad que ofrecen. Tardaron una eternidad en atendernos. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_05399,El local tiene una decoración preciosa. La presentación de los platos era impecable. Fue una velada agradable.,1,0,1,0,0,0,0,0
gr_05400,"Lo recomendaría, pero con reservas. La comida estaba deliciosa. Fue una velada agradable.",1,0,0,0,0,0,0,0
gr_05401,"Reservamos mesa para cuatro. La música estaba altísima. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_05402,"Era nuestra primera vez en este sitio. Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05403,"Era nuestra primera vez en este sitio.. Lo recomendaría, pero con reservas.",0,0,0,0,0,0,0,0
gr_05404,"Una calidad pésima, no lo recomiendo. Había un ruido insoportable, no se podía hablar. Una estafa, hay sitios mucho mejores y más baratos. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,1
gr_05405,"Un trato profesional y cercano. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_05406,"El local tiene una decoración preciosa. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_05407,Fuimos a cenar el sábado por la noche.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_05408,El camarero fue muy borde y desagradable. El pollo estaba crudo. Decoración anticuada y fea. Una experiencia decepcionante.,0,0,0,0,1,1,1,0
gr_05409,"Fuimos a cenar el sábado por la noche. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_05410,Reservamos mesa para cuatro. Los sabores eran increíbles. Tienen un menú del día con un precio fantástico. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_05411,Los camareros fueron muy atentos y amables. El local tiene una decoración preciosa. Se equivocaron varias veces con la comanda. Tengo sentimientos encontrados sobre este lugar.,0,1,1,0,0,1,0,0
gr_05412,"Fuimos a cenar el sábado por la noche. Precios desorbitados para la calidad que ofrecen. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,1
gr_05413,"Lo recomendaría, pero con reservas. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,0,0,0,1
gr_05414,"Se equivocaron varias veces con la comanda. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,0
gr_05415,"Era nuestra primera vez en este sitio. El servicio fue excepcional. No vale lo que cuesta, ni de lejos. Demasiado aceite en todo. Tengo sentimientos encontrados sobre este lugar.",0,1,0,0,1,0,0,1
gr_05416,Reservamos mesa para cuatro.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_05417,"Fuimos a cenar el sábado por la noche. El personal conocía bien la carta y nos aconsejó genial. No vale lo que cuesta, ni de lejos. Los platos no tenían nada que ver con la descripción. Tengo sentimientos encontrados sobre este lugar.",0,1,0,0,1,0,0,1
gr_05418,El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_05419,"Lo recomendaría, pero con reservas. Música de fondo perfecta. Fue una velada agradable.",0,0,1,0,0,0,0,0
gr_05420,"Era nuestra primera vez en este sitio. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05421,"Reservamos mesa para cuatro. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05422,Nos atendieron muy rápido. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_05423,Era nuestra primera vez en este sitio.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_05424,"Era nuestra primera vez en este sitio. Música de fondo perfecta. Un trato profesional y cercano. Fue carísimo, un auténtico robo. Los platos no tenían nada que ver con la descripción. En general, fue una velada con altibajos.",0,1,1,0,1,0,0,1
gr_05425,Las vistas desde el restaurante son espectaculares. Tardaron una eternidad en atendernos. Tengo sentimientos encontrados sobre este lugar.,0,0,1,0,0,1,0,0
gr_05426,"Era nuestra primera vez en este sitio. Decoración anticuada y fea. No vale lo que cuesta, ni de lejos. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_05427,"Tengo sentimientos encontrados sobre este lugar. El personal conocía bien la carta y nos aconsejó genial. Un ambiente muy acogedor y tranquilo. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_05428,Fuimos a cenar el sábado por la noche. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_05429,"Reservamos mesa para cuatro. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,0
gr_05430,"El camarero fue muy borde y desagradable. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05431,"Tuvimos que pedir la cuenta tres veces. Una estafa, hay sitios mucho mejores y más baratos. Demasiado aceite en todo. Decoración anticuada y fea. Una experiencia decepcionante.",0,0,0,0,1,1,1,1
gr_05432,"Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05433,"Tengo sentimientos encontrados sobre este lugar. La relación calidad-precio es inmejorable. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_05434,Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05435,"El local tiene una decoración preciosa. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_05436,La relación calidad-precio es inmejorable. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05437,"Fuimos a cenar el sábado por la noche. Una estafa, hay sitios mucho mejores y más baratos. La música estaba altísima. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_05438,Reservamos mesa para cuatro. El mejor plato que he probado en mucho tiempo. Tienen un menú del día con un precio fantástico. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_05439,"Tengo sentimientos encontrados sobre este lugar. Una calidad pésima, no lo recomiendo. Una estafa, hay sitios mucho mejores y más baratos. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05440,"Lo recomendaría, pero con reservas. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.",0,1,0,0,0,0,0,0
gr_05441,Tengo sentimientos encontrados sobre este lugar. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_05442,"Fuimos a cenar el sábado por la noche. Salimos muy contentos con la cuenta. Fue carísimo, un auténtico robo. Demasiado aceite en todo. En general, fue una velada con altibajos.",0,0,0,1,1,0,0,1
gr_05443,"Las vistas desde el restaurante son espectaculares. Nos pareció muy barato para lo bien que comimos. Los sabores eran increíbles. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_05444,"Tengo sentimientos encontrados sobre este lugar. La relación calidad-precio es inmejorable. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_05445,"El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05446,"Reservamos mesa para cuatro. El mejor plato que he probado en mucho tiempo. Sitio ideal para una cena romántica. Se equivocaron varias veces con la comanda. Había un ruido insoportable, no se podía hablar. Tengo sentimientos encontrados sobre este lugar.",1,0,1,0,0,1,1,0
gr_05447,"Fuimos a cenar el sábado por la noche. Los platos no tenían nada que ver con la descripción. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_05448,"La comida estaba fría y sin sabor. Nos cobraron cosas que no pedimos. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05449,Nos atendieron muy rápido. La presentación de los platos era impecable. Precios justos. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_05450,"Las mesas estaban demasiado juntas, sin privacidad. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05451,El personal conocía bien la carta y nos aconsejó genial. Tienen un menú del día con un precio fantástico. El local estaba sucio y descuidado. Tengo sentimientos encontrados sobre este lugar.,0,1,0,1,0,0,1,0
gr_05452,"Era nuestra primera vez en este sitio. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05453,"El camarero fue muy borde y desagradable. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_05454,"Los camareros fueron muy atentos y amables. La relación calidad-precio es inmejorable. Las vistas desde el restaurante son espectaculares. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05455,"Lo recomendaría, pero con reservas. La comida estaba deliciosa. El servicio fue excepcional. Fue una velada agradable.",1,1,0,0,0,0,0,0
gr_05456,"Era nuestra primera vez en este sitio. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05457,Reservamos mesa para cuatro. La música estaba altísima. Una experiencia decepcionante.,0,0,0,0,0,0,1,0
gr_05458,Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05459,"Lo recomendaría, pero con reservas. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_05460,"Nos pareció muy barato para lo bien que comimos. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_05461,Todo estaba en su punto. Un trato profesional y cercano. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_05462,Tengo sentimientos encontrados sobre este lugar. Ingredientes frescos y de calidad. Salimos muy contentos con la cuenta. El local tiene una decoración preciosa. Nos atendieron muy rápido. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_05463,La relación calidad-precio es inmejorable. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05464,"La relación calidad-precio es inmejorable. No vale lo que cuesta, ni de lejos. Se equivocaron varias veces con la comanda. Tengo sentimientos encontrados sobre este lugar.",0,0,0,1,0,1,0,1
gr_05465,"Tengo sentimientos encontrados sobre este lugar. Había un ruido insoportable, no se podía hablar. Una calidad pésima, no lo recomiendo. Una experiencia decepcionante.",0,0,0,0,1,0,1,0
gr_05466,Era nuestra primera vez en este sitio.. Fuimos a cenar el sábado por la noche.,0,0,0,0,0,0,0,0
gr_05467,La paella estaba pasada. Se equivocaron varias veces con la comanda. Una experiencia decepcionante.,0,0,0,0,1,1,0,0
gr_05468,Tengo sentimientos encontrados sobre este lugar. Música de fondo perfecta. Los sabores eran increíbles. Tienen un menú del día con un precio fantástico. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_05469,Reservamos mesa para cuatro. Los platos no tenían nada que ver con la descripción. Se equivocaron varias veces con la comanda. El local estaba sucio y descuidado. Precios desorbitados para la calidad que ofrecen. Una experiencia decepcionante.,0,0,0,0,1,1,1,1
gr_05470,La presentación de los platos era impecable. El servicio fue excepcional. Fue una velada agradable.,1,1,0,0,0,0,0,0
gr_05471,Tengo sentimientos encontrados sobre este lugar. Nos pareció muy barato para lo bien que comimos. Nos atendieron muy rápido. La comida estaba deliciosa. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_05472,Salimos muy contentos con la cuenta. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.,0,0,0,1,1,0,0,0
gr_05473,"Ingredientes frescos y de calidad. Precios justos. Nos atendieron muy rápido. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05474,"Fuimos a cenar el sábado por la noche. Las vistas desde el restaurante son espectaculares. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05475,"Tardaron una eternidad en atendernos. El pollo estaba crudo. La música estaba altísima. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_05476,"El local tiene una decoración preciosa. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_05477,"Era nuestra primera vez en este sitio. Una estafa, hay sitios mucho mejores y más baratos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_05478,"Las mesas estaban demasiado juntas, sin privacidad. Precios desorbitados para la calidad que ofrecen. Demasiado aceite en todo. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,1
gr_05479,"Reservamos mesa para cuatro. Las vistas desde el restaurante son espectaculares. Nos pareció muy barato para lo bien que comimos. Una estafa, hay sitios mucho mejores y más baratos. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.",0,0,1,1,1,0,0,1
gr_05480,"La comida estaba fría y sin sabor. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,0
gr_05481,"Reservamos mesa para cuatro. La relación calidad-precio es inmejorable. Los camareros fueron muy atentos y amables. La comida estaba fría y sin sabor. Una estafa, hay sitios mucho mejores y más baratos. Tengo sentimientos encontrados sobre este lugar.",0,1,0,1,1,0,0,1
gr_05482,"Lo recomendaría, pero con reservas. Las vistas desde el restaurante son espectaculares. Un trato profesional y cercano. Salimos muy contentos con la cuenta. Fue una velada agradable.",0,1,1,1,0,0,0,0
gr_05483,"Lo recomendaría, pero con reservas. La comida estaba deliciosa. Los camareros fueron muy atentos y amables. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_05484,"El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05485,"Lo recomendaría, pero con reservas. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05486,"Era nuestra primera vez en este sitio. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05487,Fuimos a cenar el sábado por la noche. Los sabores eran increíbles. Tienen un menú del día con un precio fantástico. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.,1,0,0,1,1,0,0,0
gr_05488,"Lo recomendaría, pero con reservas. El local tiene una decoración preciosa. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_05489,"Lo recomendaría, pero con reservas. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05490,La presentación de los platos era impecable. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_05491,La relación calidad-precio es inmejorable. El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_05492,Reservamos mesa para cuatro. El personal conocía bien la carta y nos aconsejó genial. Los sabores eran increíbles. Fue una velada agradable.,1,1,0,0,0,0,0,0
gr_05493,"Lo recomendaría, pero con reservas. Un trato profesional y cercano. Salimos muy contentos con la cuenta. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_05494,Tengo sentimientos encontrados sobre este lugar. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_05495,"Era nuestra primera vez en este sitio. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05496,"Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_05497,"Una estafa, hay sitios mucho mejores y más baratos. El local estaba sucio y descuidado. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,1
