id_consulta,texto_consulta,etiqueta
495,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? ¡Gracias!,Cita_Medica
598,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Estoy muy preocupado/a.",Facturacion
32,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
52,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Estoy muy preocupado/a.",Urgencia_Medica
356,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? ¡Gracias!,Cita_Medica
61,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Estoy muy preocupado/a.",Urgencia_Medica
566,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
372,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Estoy muy preocupado/a.,Cita_Medica
988,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética.,Consulta_Resultados
809,¿Puedo pasar a recoger los resultados de mi prueba de COVID? ¡Gracias!,Consulta_Resultados
797,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? ¡Gracias!,Consulta_Resultados
66,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Estoy muy preocupado/a.",Urgencia_Medica
122,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Mi número de paciente es 987654.",Urgencia_Medica
843,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Estoy muy preocupado/a.,Consulta_Resultados
713,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Lo antes posible.",Facturacion
998,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Estoy muy preocupado/a.,Consulta_Resultados
604,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, contacten conmigo.",Facturacion
441,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Estoy muy preocupado/a.,Cita_Medica
700,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
369,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Lo antes posible.",Cita_Medica
339,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? ¡Gracias!,Cita_Medica
362,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Lo antes posible.,Cita_Medica
746,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? ¡Gracias!",Facturacion
156,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Por favor, contacten conmigo.",Urgencia_Medica
665,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Mi número de paciente es 987654.",Facturacion
561,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Mi número de paciente es 987654.",Facturacion
143,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien.",Urgencia_Medica
410,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, respondan pronto.",Cita_Medica
563,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Mi número de paciente es 987654.",Facturacion
828,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, contacten conmigo.",Consulta_Resultados
436,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? ¡Gracias!,Cita_Medica
943,¿Puedo pasar a recoger los resultados de mi prueba de COVID?,Consulta_Resultados
97,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, respondan pronto.",Urgencia_Medica
345,¿Hay algún hueco libre para una revisión pediátrica este fin de mes?,Cita_Medica
130,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Estoy muy preocupado/a.",Urgencia_Medica
915,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, contacten conmigo.",Consulta_Resultados
975,"Necesito que me expliquen los resultados del último examen de colesterol. Por favor, contacten conmigo.",Consulta_Resultados
516,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Mi número de paciente es 987654.",Facturacion
520,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
351,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Lo antes posible.,Cita_Medica
41,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Estoy muy preocupado/a.",Urgencia_Medica
310,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. ¡Gracias!",Cita_Medica
125,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Lo antes posible.",Urgencia_Medica
761,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, contacten conmigo.",Consulta_Resultados
925,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, respondan pronto.",Consulta_Resultados
861,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar?",Consulta_Resultados
583,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Estoy muy preocupado/a.",Facturacion
275,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. ¡Gracias!,Cita_Medica
920,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado?,Consulta_Resultados
551,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? ¡Gracias!",Facturacion
374,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Por favor, contacten conmigo.",Cita_Medica
780,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Mi número de paciente es 987654.,Consulta_Resultados
597,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
594,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
668,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
164,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Lo antes posible.",Urgencia_Medica
449,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Mi número de paciente es 987654.,Cita_Medica
982,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? ¡Gracias!",Consulta_Resultados
984,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
869,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Mi número de paciente es 987654.,Consulta_Resultados
648,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Por favor, respondan pronto.",Facturacion
969,"Necesito que me expliquen los resultados del último examen de colesterol. Por favor, contacten conmigo.",Consulta_Resultados
710,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Por favor, respondan pronto.",Facturacion
765,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
778,"¿Puedo pasar a recoger los resultados de mi prueba de COVID? Por favor, contacten conmigo.",Consulta_Resultados
159,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Mi número de paciente es 987654.",Urgencia_Medica
252,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Mi número de paciente es 987654.,Cita_Medica
386,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Lo antes posible.,Cita_Medica
704,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Mi número de paciente es 987654.",Facturacion
664,¿Cuánto debo pagar por la última visita al oftalmólogo? Lo antes posible.,Facturacion
835,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
735,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Por favor, respondan pronto.",Facturacion
535,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Por favor, respondan pronto.",Facturacion
301,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve.",Cita_Medica
879,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Lo antes posible.",Consulta_Resultados
337,Quiero programar una cita para un chequeo de rutina la próxima semana. ¡Gracias!,Cita_Medica
112,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Por favor, contacten conmigo.",Urgencia_Medica
358,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Estoy muy preocupado/a.",Cita_Medica
435,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Lo antes posible.",Cita_Medica
108,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Mi número de paciente es 987654.",Urgencia_Medica
913,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, contacten conmigo.",Consulta_Resultados
408,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Lo antes posible.,Cita_Medica
353,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, respondan pronto.",Cita_Medica
434,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Mi número de paciente es 987654.",Cita_Medica
917,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, contacten conmigo.",Consulta_Resultados
515,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
570,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? ¡Gracias!",Facturacion
57,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. ¡Gracias!",Urgencia_Medica
941,"Necesito que me expliquen los resultados del último examen de colesterol. Por favor, contacten conmigo.",Consulta_Resultados
359,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes?,Cita_Medica
63,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. ¡Gracias!",Urgencia_Medica
997,¿Puedo pasar a recoger los resultados de mi prueba de COVID?,Consulta_Resultados
818,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
730,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, respondan pronto.",Facturacion
512,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Mi número de paciente es 987654.",Facturacion
669,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. ¡Gracias!,Facturacion
419,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, contacten conmigo.",Cita_Medica
636,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Mi número de paciente es 987654.,Facturacion
871,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. ¡Gracias!,Consulta_Resultados
677,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Por favor, contacten conmigo.",Facturacion
270,Quiero programar una cita para un chequeo de rutina la próxima semana. Estoy muy preocupado/a.,Cita_Medica
961,Necesito que me expliquen los resultados del último examen de colesterol. Lo antes posible.,Consulta_Resultados
823,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
86,Tengo un dolor abdominal muy fuerte que no cede con nada. Mi número de paciente es 987654.,Urgencia_Medica
620,¿Cuánto debo pagar por la última visita al oftalmólogo? ¡Gracias!,Facturacion
1,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien.",Urgencia_Medica
499,"Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Por favor, respondan pronto.",Cita_Medica
633,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas.",Facturacion
821,Necesito que me expliquen los resultados del último examen de colesterol. Estoy muy preocupado/a.,Consulta_Resultados
795,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Estoy muy preocupado/a.,Consulta_Resultados
220,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Mi número de paciente es 987654.",Urgencia_Medica
921,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
469,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Mi número de paciente es 987654.,Cita_Medica
803,"¿Puedo pasar a recoger los resultados de mi prueba de COVID? Por favor, respondan pronto.",Consulta_Resultados
932,"¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Por favor, respondan pronto.",Consulta_Resultados
486,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Estoy muy preocupado/a.,Cita_Medica
425,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. ¡Gracias!,Cita_Medica
47,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. ¡Gracias!",Urgencia_Medica
643,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
655,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
325,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana.",Cita_Medica
742,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Lo antes posible.",Facturacion
838,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Lo antes posible.,Consulta_Resultados
75,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, contacten conmigo.",Urgencia_Medica
970,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Lo antes posible.,Consulta_Resultados
467,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, contacten conmigo.",Cita_Medica
892,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Mi número de paciente es 987654.",Consulta_Resultados
787,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Mi número de paciente es 987654.,Consulta_Resultados
899,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Lo antes posible.,Consulta_Resultados
640,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
536,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
846,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, respondan pronto.",Consulta_Resultados
298,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. ¡Gracias!,Cita_Medica
836,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. ¡Gracias!,Consulta_Resultados
479,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? ¡Gracias!,Cita_Medica
54,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
442,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Lo antes posible.",Cita_Medica
697,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, respondan pronto.",Facturacion
399,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Lo antes posible.",Cita_Medica
528,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Lo antes posible.",Facturacion
784,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, respondan pronto.",Consulta_Resultados
218,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. ¡Gracias!",Urgencia_Medica
724,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Por favor, contacten conmigo.",Facturacion
522,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, contacten conmigo.",Facturacion
443,"¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Por favor, contacten conmigo.",Cita_Medica
18,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
429,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, contacten conmigo.",Cita_Medica
779,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Estoy muy preocupado/a.,Consulta_Resultados
53,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Estoy muy preocupado/a.",Urgencia_Medica
141,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Mi número de paciente es 987654.",Urgencia_Medica
277,Quiero programar una cita para un chequeo de rutina la próxima semana. ¡Gracias!,Cita_Medica
155,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Estoy muy preocupado/a.",Urgencia_Medica
297,Quiero programar una cita para un chequeo de rutina la próxima semana. Lo antes posible.,Cita_Medica
919,Necesito que me expliquen los resultados del último examen de colesterol. Estoy muy preocupado/a.,Consulta_Resultados
123,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
149,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
283,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10.,Cita_Medica
592,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? ¡Gracias!",Facturacion
721,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura?",Facturacion
661,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura?",Facturacion
332,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, respondan pronto.",Cita_Medica
630,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Estoy muy preocupado/a.,Facturacion
850,¿Están listos los resultados de mis análisis de sangre de la semana pasada? ¡Gracias!,Consulta_Resultados
946,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética.,Consulta_Resultados
168,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Estoy muy preocupado/a.",Urgencia_Medica
673,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé.",Facturacion
5,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Lo antes posible.",Urgencia_Medica
266,Quiero programar una cita para un chequeo de rutina la próxima semana. Estoy muy preocupado/a.,Cita_Medica
55,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. ¡Gracias!",Urgencia_Medica
639,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
349,Quiero programar una cita para un chequeo de rutina la próxima semana. Estoy muy preocupado/a.,Cita_Medica
840,"¿Puedo pasar a recoger los resultados de mi prueba de COVID? Por favor, contacten conmigo.",Consulta_Resultados
396,Quiero programar una cita para un chequeo de rutina la próxima semana. Estoy muy preocupado/a.,Cita_Medica
88,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Lo antes posible.",Urgencia_Medica
562,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
201,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien.",Urgencia_Medica
361,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, contacten conmigo.",Cita_Medica
22,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Lo antes posible.",Urgencia_Medica
204,Tengo un dolor abdominal muy fuerte que no cede con nada. Lo antes posible.,Urgencia_Medica
622,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Mi número de paciente es 987654.",Facturacion
701,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Por favor, respondan pronto.",Facturacion
789,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
447,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Lo antes posible.,Cita_Medica
922,"¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Por favor, respondan pronto.",Consulta_Resultados
422,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Mi número de paciente es 987654.",Cita_Medica
805,¿Están listos los resultados de mis análisis de sangre de la semana pasada?,Consulta_Resultados
188,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. ¡Gracias!",Urgencia_Medica
898,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Mi número de paciente es 987654.,Consulta_Resultados
186,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Por favor, contacten conmigo.",Urgencia_Medica
96,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente?",Urgencia_Medica
341,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Mi número de paciente es 987654.,Cita_Medica
502,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo?",Facturacion
392,"Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Por favor, respondan pronto.",Cita_Medica
481,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Por favor, contacten conmigo.",Cita_Medica
794,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Mi número de paciente es 987654.,Consulta_Resultados
538,¿Cuánto debo pagar por la última visita al oftalmólogo?,Facturacion
935,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
554,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
863,¿Puedo pasar a recoger los resultados de mi prueba de COVID?,Consulta_Resultados
428,Quiero programar una cita para un chequeo de rutina la próxima semana. ¡Gracias!,Cita_Medica
819,"¿Puedo pasar a recoger los resultados de mi prueba de COVID? Por favor, respondan pronto.",Consulta_Resultados
128,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Mi número de paciente es 987654.",Urgencia_Medica
243,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, contacten conmigo.",Urgencia_Medica
679,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Lo antes posible.",Facturacion
864,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Mi número de paciente es 987654.,Consulta_Resultados
560,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, contacten conmigo.",Facturacion
373,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes?,Cita_Medica
414,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Por favor, respondan pronto.",Cita_Medica
511,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
473,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve.",Cita_Medica
999,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Mi número de paciente es 987654.",Consulta_Resultados
99,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
741,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Lo antes posible.,Facturacion
612,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo?",Facturacion
121,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Lo antes posible.",Urgencia_Medica
107,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Mi número de paciente es 987654.",Urgencia_Medica
956,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Mi número de paciente es 987654.,Consulta_Resultados
9,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Estoy muy preocupado/a.",Urgencia_Medica
329,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Estoy muy preocupado/a.,Cita_Medica
601,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. ¡Gracias!,Facturacion
771,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Lo antes posible.,Consulta_Resultados
727,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. ¡Gracias!,Facturacion
521,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Por favor, respondan pronto.",Facturacion
728,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
206,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien.",Urgencia_Medica
167,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato.",Urgencia_Medica
858,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
151,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Por favor, respondan pronto.",Urgencia_Medica
28,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
857,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Mi número de paciente es 987654.",Consulta_Resultados
366,Quiero programar una cita para un chequeo de rutina la próxima semana.,Cita_Medica
827,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Estoy muy preocupado/a.,Consulta_Resultados
110,Tengo un dolor abdominal muy fuerte que no cede con nada. Mi número de paciente es 987654.,Urgencia_Medica
810,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Mi número de paciente es 987654.",Consulta_Resultados
575,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Estoy muy preocupado/a.",Facturacion
815,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
348,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Lo antes posible.,Cita_Medica
194,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, respondan pronto.",Urgencia_Medica
708,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Estoy muy preocupado/a.",Facturacion
27,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, contacten conmigo.",Urgencia_Medica
548,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Estoy muy preocupado/a.,Facturacion
719,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Lo antes posible.",Facturacion
793,Necesito que me expliquen los resultados del último examen de colesterol. Estoy muy preocupado/a.,Consulta_Resultados
623,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, respondan pronto.",Facturacion
424,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? ¡Gracias!,Cita_Medica
758,"¿Puedo pasar a recoger los resultados de mi prueba de COVID? Por favor, contacten conmigo.",Consulta_Resultados
986,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Mi número de paciente es 987654.,Consulta_Resultados
195,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Lo antes posible.",Urgencia_Medica
455,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. ¡Gracias!",Cita_Medica
800,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Mi número de paciente es 987654.,Consulta_Resultados
65,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato.",Urgencia_Medica
127,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. ¡Gracias!",Urgencia_Medica
705,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Estoy muy preocupado/a.",Facturacion
909,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Estoy muy preocupado/a.,Consulta_Resultados
343,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, contacten conmigo.",Cita_Medica
398,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. ¡Gracias!",Cita_Medica
621,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Mi número de paciente es 987654.",Facturacion
692,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Lo antes posible.,Facturacion
619,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. ¡Gracias!",Facturacion
