ticket_id,tokens,ner_tags
tkt_02579,"['Mi', 'App', 'de', 'Contabilidad', 'Plus', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_02580,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Red', 'Hat', 'Enterprise', '9', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O']"
tkt_02581,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'Firewall', 'XG-2100', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_02582,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02583,"['Mi', 'Router', 'Pro-Link', 'XG', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02584,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02585,"['Estoy', 'recibiendo', 'el', 'código', '0xDEADBEEF', 'constantemente', 'en', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02586,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Ubuntu', '22.04', 'LTS', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_02587,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02588,"['Tengo', 'un', 'problema', 'con', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02589,"['No', 'puedo', 'instalar', 'el', 'Servidor', 'PowerEdge', 'R7', 'en', 'mi', 'Red', 'Hat', 'Enterprise', '9', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O']"
tkt_02590,"['Estoy', 'recibiendo', 'el', 'código', '0x00A45F', 'constantemente', 'en', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02591,"['Error', 'FATAL_SYS_ERROR', 'al', 'conectar', 'con', 'el', 'Router', 'Pro-Link', 'XG', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02592,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02593,"['¿Pueden', 'ayudarme,', 'por', 'favor?', 'Es', 'muy', 'urgente.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_02594,"['Ayuda,', 'el', 'Android', '14', 'reporta', 'un', '0x00A45F', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02595,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Firewall', 'XG-2100', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_02596,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'RUNTIME_ERROR', '505', '.', 'Uso', 'Windows', 'Server', '2022', 'y', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02597,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'Router', 'Pro-Link', 'XG', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02598,"['No', 'puedo', 'instalar', 'el', 'Servidor', 'PowerEdge', 'R7', 'en', 'mi', 'iOS', '17', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02599,"['Tengo', 'un', 'problema', 'con', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02600,"['No', 'puedo', 'instalar', 'el', 'Impresora', 'Laserjet', '400', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02601,"['Ayuda,', 'el', 'Ubuntu', '22.04', 'LTS', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02602,"['Estoy', 'recibiendo', 'el', 'código', '0xDEADBEEF', 'constantemente', 'en', 'el', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02603,"['Mi', 'Base', 'de', 'Datos', 'SQL-Flex', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02604,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02605,"['Ayuda,', 'el', 'Android', '14', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02606,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_02607,"['El', 'sistema', 'Windows', '11', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02608,"['Tengo', 'un', 'problema', 'con', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_02609,"['No', 'puedo', 'instalar', 'el', 'Impresora', 'Laserjet', '400', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02610,"['Tengo', 'un', 'problema', 'con', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02611,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'macOS', 'Sonoma', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02612,"['Tengo', 'un', 'problema', 'con', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02613,"['La', 'actualización', 'de', 'iOS', '17', 'rompió', 'la', 'compatibilidad', 'con', 'Monitor', 'UltraView', '27', 'dando', '0x00A45F', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02614,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Windows', '11', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02615,"['Tengo', 'un', 'problema', 'con', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02616,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '404_NOT_FOUND', '.', 'Uso', 'macOS', 'Sonoma', 'y', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_02617,"['Tengo', 'un', 'problema', 'con', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02618,"['Ayuda,', 'el', 'Ubuntu', '22.04', 'LTS', 'reporta', 'un', '0x00A45F', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02619,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_02620,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '404_NOT_FOUND', '.', 'Uso', 'iOS', '17', 'y', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02621,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', 'FATAL_SYS_ERROR', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02622,"['El', 'servicio', 'técnico', 'anterior', 'no', 'me', 'dio', 'una', 'solución.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_02623,"['Mi', 'App', 'de', 'Contabilidad', 'Plus', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02624,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02625,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02626,"['Estoy', 'recibiendo', 'el', 'código', '404_NOT_FOUND', 'constantemente', 'en', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02627,"['Gracias', 'de', 'antemano', 'por', 'su', 'colaboración.']","['O', 'O', 'O', 'O', 'O', 'O']"
tkt_02628,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Servidor', 'PowerEdge', 'R7', 'dando', '0xDEADBEEF', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02629,"['Error', '0x00A45F', 'al', 'conectar', 'con', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02630,"['Mi', 'Servidor', 'PowerEdge', 'R7', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02631,"['El', 'sistema', 'Windows', '11', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Firewall', 'XG-2100', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_02632,"['No', 'puedo', 'instalar', 'el', 'Firewall', 'XG-2100', 'en', 'mi', 'Android', '14', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02633,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02634,"['Mi', 'equipo', 'es', 'un', 'Ubuntu', '22.04', 'LTS', 'y', 'el', 'software', 'Servidor', 'PowerEdge', 'R7', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02635,"['La', 'actualización', 'de', 'Ubuntu', '22.04', 'LTS', 'rompió', 'la', 'compatibilidad', 'con', 'Monitor', 'UltraView', '27', 'dando', '404_NOT_FOUND', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02636,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02637,"['Estoy', 'recibiendo', 'el', 'código', 'FATAL_SYS_ERROR', 'constantemente', 'en', 'el', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02638,"['Error', 'RUNTIME_ERROR', '505', 'al', 'conectar', 'con', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02639,"['Gracias', 'de', 'antemano', 'por', 'su', 'colaboración.']","['O', 'O', 'O', 'O', 'O', 'O']"
tkt_02640,"['No', 'puedo', 'instalar', 'el', 'App', 'de', 'Contabilidad', 'Plus', 'en', 'mi', 'iOS', '17', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_02641,"['Mi', 'equipo', 'es', 'un', 'iOS', '17', 'y', 'el', 'software', 'Servidor', 'PowerEdge', 'R7', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02642,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '404_NOT_FOUND', '.', 'Uso', 'macOS', 'Sonoma', 'y', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02643,"['Mi', 'equipo', 'es', 'un', 'Ubuntu', '22.04', 'LTS', 'y', 'el', 'software', 'Base', 'de', 'Datos', 'SQL-Flex', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02644,"['Tengo', 'un', 'problema', 'con', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02645,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_PERM_DENIED', '.', 'Uso', 'Windows', 'Server', '2022', 'y', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02646,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02647,"['La', 'actualización', 'de', 'Red', 'Hat', 'Enterprise', '9', 'rompió', 'la', 'compatibilidad', 'con', 'App', 'de', 'Contabilidad', 'Plus', 'dando', 'FATAL_SYS_ERROR', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02648,"['Estoy', 'recibiendo', 'el', 'código', '0x00A45F', 'constantemente', 'en', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02649,"['La', 'actualización', 'de', 'Ubuntu', '22.04', 'LTS', 'rompió', 'la', 'compatibilidad', 'con', 'App', 'de', 'Contabilidad', 'Plus', 'dando', '404_NOT_FOUND', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02650,"['La', 'actualización', 'de', 'Windows', '11', 'rompió', 'la', 'compatibilidad', 'con', 'Monitor', 'UltraView', '27', 'dando', 'FATAL_SYS_ERROR', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_02651,"['Ayuda,', 'el', 'Windows', '11', 'reporta', 'un', '0x00A45F', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02652,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'Windows', 'Server', '2022', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_02653,"['Tengo', 'un', 'problema', 'con', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02654,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', 'E_PERM_DENIED', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02655,"['Error', 'E_CONN_REFUSED', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02656,"['He', 'seguido', 'todos', 'los', 'pasos', 'de', 'la', 'guía', 'de', 'instalación.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_02657,"['Error', 'RUNTIME_ERROR', '505', 'al', 'conectar', 'con', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02658,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', '0xDEADBEEF', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02659,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0xDEADBEEF', '.', 'Uso', 'Windows', '11', 'y', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02660,"['¿Pueden', 'ayudarme,', 'por', 'favor?', 'Es', 'muy', 'urgente.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_02661,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'macOS', 'Sonoma', 'y', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02662,"['He', 'probado', 'a', 'reiniciar', 'el', 'ordenador', 'varias', 'veces', 'y', 'no', 'funciona.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_02663,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'Base', 'de', 'Datos', 'SQL-Flex', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02664,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02665,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0xDEADBEEF', '.', 'Uso', 'Windows', '11', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02666,"['Mi', 'Router', 'Pro-Link', 'XG', 'no', 'funciona', 'en', 'iOS', '17', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_02667,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'E_CONN_REFUSED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_02668,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Monitor', 'UltraView', '27', 'dando', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_02669,"['Tengo', 'un', 'problema', 'con', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02670,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'Android', '14', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_02671,"['Mi', 'equipo', 'es', 'un', 'Ubuntu', '22.04', 'LTS', 'y', 'el', 'software', 'App', 'de', 'Contabilidad', 'Plus', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02672,"['Error', '0x00A45F', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02673,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0x00A45F', '.', 'Uso', 'Red', 'Hat', 'Enterprise', '9', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_02674,"['Estoy', 'recibiendo', 'el', 'código', 'E_CONN_REFUSED', 'constantemente', 'en', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
